id,score
7024684,0.93882823
6938542,0.5
2350464,0.5
10281965,0.924378157
63308,0.985601723
3352685,0.983799577
9368950,0.931936264
6386210,0.900182009
2385623,0.778349161
5006092,0.989619374
7070169,0.75994277
7988792,0.93619585
6335327,0.9464432
3858725,0.986750603
385438,0.9664976
3615614,0.991947651
8339580,0.95635283
9480029,0.5
139463,0.5
7957689,0.85116744
6646894,0.914519548
8907548,0.904987872
3551668,0.966602504
2357110,0.5
7784802,0.858533382
10210625,0.873523057
9137469,0.876143575
6032726,0.948469162
7802266,0.754906356
10250735,0.985805035
7496485,0.963178992
7638263,0.5
7421950,0.948631883
8356608,0.963976383
1354750,0.853685498
2687172,0.988237679
3498114,0.952409148
9580021,0.993860722
9994758,0.820567906
10035274,0.951641917
8369321,0.946643591
7500191,0.980186939
6870575,0.985198498
8594717,0.985046744
134091,0.973601937
8473625,0.912697673
258571,0.873018384
9473967,0.985257387
890677,0.928312004
4211081,0.931759179
7843995,0.868403137
9494623,0.792156696
882274,0.873018384
3594885,0.908515334
1768883,0.960748553
948077,0.5
4841586,0.88036871
5640214,0.966326714
9011350,0.985257387
5695717,0.754713535
4718921,0.977174163
557126,0.5
8053554,0.994254231
2488228,0.963798404
6865200,0.973973036
8779676,0.963273823
9929059,0.8145473
8919372,0.879648983
8257837,0.802667975
4607830,0.5
1545801,0.954198241
4129218,0.5
6390214,0.980980992
9757138,0.912817717
7872980,0.953525186
458191,0.985675335
7725597,0.974504352
4660517,0.964984834
3426639,0.973330498
6118359,0.970460296
7665114,0.909883618
281789,0.5
3930270,0.868696511
9016362,0.945142627
7987846,0.911149383
3803212,0.779431343
3424991,0.955181956
752483,0.90025115
1897000,0.96732378
6349598,0.973605514
4809601,0.997346878
9137398,0.983900011
9137075,0.982530236
1100714,0.895113468
5977556,0.933538854
1090449,0.950082064
4199019,0.917015731
1520593,0.5
1928010,0.981925845
7177194,0.992528081
7635966,0.923648238
6325283,0.952328324
6644796,0.997471035
8053921,0.827222824
841049,0.960076392
7128310,0.810117543
7718203,0.5
9774404,0.92108947
7789438,0.991717815
7775663,0.992633343
8014547,0.5
1716901,0.9429847
6477225,0.851675928
2217257,0.979155362
7580593,0.972455263
1828232,0.869528413
4725935,0.94563812
9061439,0.938178897
6545602,0.5
2688555,0.949709892
7984550,0.5
6561753,0.5
6561811,0.5
6545246,0.5
1520501,0.5
5618094,0.990118921
279063,0.991525412
5030361,0.996028304
6779893,0.811928034
796594,0.944820225
1030615,0.989360452
6328923,0.5
7050492,0.834747493
2418658,0.991598129
387078,0.986609757
10012724,0.867618799
6768768,0.5
338043,0.939655423
4701205,0.5
338091,0.954575419
7235573,0.871621728
7579854,0.982367873
1525972,0.5
3626497,0.802416503
8102064,0.976249576
447488,0.930593491
835149,0.936187148
3759039,0.825914443
6131411,0.839485526
4679983,0.824627042
7821003,0.850613713
9939359,0.93629843
9494946,0.985257387
745099,0.995834649
8054518,0.800082684
1141226,0.960550427
9866909,0.969733715
1790020,0.991693258
4277026,0.96587801
4082250,0.5
5637990,0.962298751
2909809,0.997313023
1356339,0.986071289
3884805,0.779384553
5395530,0.992431998
10295151,0.978821278
6481695,0.5
5660792,0.87365967
7435912,0.922401965
4768038,0.990240455
1416279,0.958957732
9970609,0.971332788
6835466,0.978465796
3418230,0.5
9843421,0.5
3543791,0.94662106
3552006,0.771311224
7149703,0.5
4526943,0.994973421
7557951,0.781747103
4808173,0.86740911
4404126,0.951718628
7902137,0.984001279
8453633,0.910577297
2004931,0.917729318
7179783,0.966812193
7241235,0.980525017
6249458,0.910697103
1537246,0.929532647
841140,0.5
1961950,0.5
8735996,0.975778639
1220471,0.958163619
7369,0.967833996
9137899,0.5
4831200,0.898258924
1562643,0.952082157
7871807,0.804314613
8116395,0.762442112
872152,0.997175992
719233,0.5
6216116,0.792903185
9386509,0.986362696
1686958,0.5
8106277,0.889482617
5422881,0.973456085
6812054,0.806718826
5067177,0.935006738
6689259,0.961134613
4231670,0.971421301
6951415,0.99717164
7666155,0.923261523
8934054,0.850482643
7601766,0.5
6954984,0.995051146
8339428,0.5
5160893,0.993787348
7616507,0.875403643
23192,0.989356637
9494415,0.986362696
8241019,0.907547355
4652918,0.972207069
7618526,0.980157137
5930806,0.988590002
9407989,0.893360674
6823597,0.949234843
5537446,0.991700649
9436832,0.947504759
9133711,0.5
10157690,0.937362552
1122236,0.988442302
4906490,0.837797642
7773668,0.5
458197,0.988415241
458193,0.984014928
458186,0.981488228
458183,0.983252108
941467,0.982194543
1039766,0.913696408
5078876,0.958330631
5242712,0.865090489
1539476,0.984149277
8626068,0.855075717
8150395,0.953380585
4824435,0.988790631
4250639,0.962833166
3652612,0.979016304
3570691,0.938828111
5495802,0.81652385
8106263,0.985257387
1204142,0.988358319
6769696,0.953486562
6118291,0.978883505
5593981,0.855538964
9970805,0.98024416
8673979,0.991784215
3404914,0.5
4782745,0.956312895
4848255,0.954209745
2194715,0.964073062
13068,0.979241133
9137335,0.983400583
6659301,0.974373221
5479566,0.880531847
8273031,0.948151171
7363701,0.957038403
7984738,0.5
3930681,0.923691273
7518794,0.988351285
8755762,0.977370679
7535055,0.956780195
4241862,0.774728537
9509279,0.880885959
6822322,0.5
2628010,0.5
4077920,0.852645874
10157880,0.5
4766173,0.5
5946151,0.938381553
2970666,0.974106193
7308331,0.988383412
3946631,0.973182201
7329915,0.947337508
6436976,0.797273755
9328692,0.792156696
9117301,0.5
2898401,0.877602816
8193516,0.5
3766285,0.847853601
1520581,0.5
1349175,0.965384603
5633607,0.821422815
9836113,0.781007588
5510720,0.969252646
6837819,0.930503726
8050232,0.915331841
9386179,0.985257387
4184211,0.96566391
3732949,0.978148937
1348777,0.914349437
317248,0.976272881
6182715,0.881729364
8943380,0.906386256
6076158,0.5
384797,0.986997485
7901318,0.935585618
7614244,0.952760339
458189,0.994601369
5386937,0.5
8684315,0.972121
3412630,0.908089161
7054225,0.985826373
1775016,0.979100049
9835920,0.985257387
4223597,0.951131225
1976382,0.987641692
3396140,0.976130962
1782140,0.964260459
430453,0.5
1633986,0.990701318
9507115,0.986362696
8926060,0.795296073
1520449,0.5
7697170,0.5
1511620,0.5
9411935,0.980552197
1355094,0.96979636
6305798,0.973484218
4009295,0.899596453
10334184,0.980388522
1159111,0.939442396
9368573,0.5
3773417,0.798319161
9327585,0.985280335
6492056,0.966284454
7073650,0.985557079
9727857,0.93693763
446276,0.92283833
208670,0.98115325
8868833,0.796914339
7180032,0.984242558
9137259,0.972907066
9252998,0.5
7975026,0.78904289
6278216,0.903810501
6425652,0.98863101
7228435,0.927278399
9149612,0.5
8251213,0.988183975
5548982,0.5
9546633,0.986362696
3272374,0.934686542
7335567,0.967146993
9563458,0.818971276
7875887,0.917446971
3394837,0.838052213
4464795,0.5
6927016,0.976382554
699596,0.5
6387576,0.5
8828781,0.5
1198884,0.923638701
9546508,0.985257387
2386589,0.949836552
9924107,0.973390698
3386862,0.5
9280767,0.96386385
1520533,0.5
9651755,0.969370663
82763,0.938732028
9880665,0.933721602
1762354,0.5
2836237,0.987448692
5204475,0.875666738
8741711,0.958932757
3819831,0.912502408
8267620,0.949711382
7087957,0.990234494
1520549,0.5
9094872,0.91466552
9414303,0.995790362
26116,0.997365475
7874053,0.951166987
6452801,0.5
8340841,0.899960935
9635943,0.674750149
8046691,0.783375561
9078843,0.987009466
8799909,0.874691248
387079,0.990357757
8292326,0.979328752
10339144,0.5
5563136,0.879370332
6079216,0.5
8955477,0.5
6424859,0.962720871
7651702,0.980837345
6210952,0.947259724
9281758,0.959304929
2875975,0.987111211
7275027,0.977148771
4318709,0.898875594
6939106,0.84136939
2727938,0.794467449
7695195,0.5
6445741,0.984908342
7381005,0.939228177
8724134,0.953544021
4023177,0.989523768
1589681,0.993798852
8524349,0.966229677
9429399,0.873774886
7089415,0.9789958
8033438,0.978741944
6836330,0.954537332
975179,0.958283544
1956094,0.962075353
9619737,0.981728911
9463729,0.981088042
8866331,0.984886646
5457260,0.5
8594406,0.983688354
8484705,0.982072949
7714585,0.968951583
218741,0.944610715
8551871,0.977505326
8567933,0.934469223
7934963,0.979864717
6481764,0.969996095
8426827,0.976555705
7771531,0.885540783
37234,0.5
2060441,0.5
2158992,0.96679014
8608414,0.979514956
5444457,0.977890849
7574864,0.967632353
2969955,0.791950643
9473312,0.5
254340,0.989453435
496074,0.969939351
9217337,0.985063195
4130102,0.973244429
1256892,0.976269007
9348375,0.870917141
4598160,0.869383574
6127974,0.5
748526,0.5
3908378,0.978610516
2868006,0.934202194
5683646,0.5
2762241,0.988662302
4760181,0.800305963
4287974,0.993114948
48848,0.99365896
9999759,0.964038014
3774113,0.891484261
8227710,0.991651595
23919,0.900471807
7698721,0.979667127
7872818,0.984122276
8289871,0.780477941
1737244,0.958785594
1429904,0.5
9074837,0.950177908
4278896,0.5
4016079,0.989576757
7389950,0.946514606
3529563,0.5
8612922,0.5
7564942,0.884175539
5228066,0.5
8150045,0.928615808
3413183,0.768897951
3123041,0.963774443
2492143,0.921837091
6714652,0.854721725
6678058,0.791427433
1696194,0.811398983
9352778,0.945678711
2720963,0.5
6591879,0.841654599
10023353,0.951556563
8207987,0.977976561
3971346,0.987012565
3382533,0.982478619
8943821,0.5
4485424,0.968531847
7227464,0.984048426
2958318,0.5
4066344,0.745696068
8012443,0.914955318
8094338,0.921391368
5096363,0.941161931
1980283,0.859975398
2761092,0.828602076
4163204,0.5
1145148,0.913887084
7039427,0.5
7527242,0.937404871
8286095,0.963743448
9238818,0.95220387
3025456,0.862696171
6888107,0.933788657
3242605,0.933680773
6118198,0.992124438
189156,0.952120483
6990677,0.992092907
8194886,0.941284716
8645226,0.887240529
859467,0.858585536
9096972,0.779737115
1246117,0.991233349
7665415,0.939522564
8583457,0.986721039
146301,0.949703813
677266,0.975685239
9419,0.973807216
1950012,0.974937916
9508837,0.796153188
226677,0.977718353
7256122,0.961080849
6765354,0.944554806
3303376,0.988838196
10060388,0.953524828
8570596,0.920266926
4589654,0.5
7843145,0.989198864
8194164,0.821885586
4252591,0.5
6810430,0.848357081
902609,0.96502912
696004,0.5
4824581,0.963298678
72743,0.828588009
6019762,0.984212875
6133684,0.987242877
4182732,0.806930542
6479027,0.957826853
2508065,0.964609146
8089781,0.967190862
7692789,0.943832278
8136553,0.768071771
1042022,0.980720162
8863714,0.929921269
4557204,0.928726315
6644760,0.993637323
8764748,0.894599319
9342299,0.977242112
4464542,0.884311259
3817141,0.958667934
2103939,0.5
8387068,0.987777472
5249067,0.987121701
7620570,0.842063665
6993726,0.955121517
9463491,0.820428729
6908161,0.951938808
9169270,0.5
7940358,0.984578907
4632923,0.977136374
2764126,0.984224737
4710866,0.742185354
3994601,0.742185354
7873208,0.864184499
3811828,0.742185354
7873345,0.849877834
3811930,0.5
2670365,0.879773438
4225225,0.951198459
5728135,0.977339685
1818768,0.958234668
8689375,0.5
9509695,0.5
9156273,0.79092598
6185083,0.975792408
5738982,0.781077266
8969737,0.193118244
2500188,0.987615347
3416590,0.97890985
6074312,0.924711823
9696950,0.5
9920856,0.981244326
2268329,0.98343873
8868025,0.98824966
1049293,0.89729023
4401544,0.941652775
7275464,0.981455863
7823973,0.881382227
8507873,0.5
8131881,0.765695453
6592178,0.988198817
825574,0.964028656
194313,0.980671287
5470943,0.981243789
1547337,0.861564398
3932674,0.937409043
3811955,0.742185354
6911511,0.973813653
5040885,0.967154026
1633025,0.964372635
7492006,0.902141333
7368959,0.818998754
6934128,0.883645773
8409695,0.83753109
7050204,0.789435387
8926188,0.991636634
5297143,0.966731369
6228211,0.951585591
1815677,0.872087002
4388148,0.957323611
1432713,0.957524955
4454264,0.699173331
5164194,0.995071352
6066570,0.969291687
1880734,0.980102539
7127036,0.813360453
10248139,0.896901488
1974131,0.989897728
8306581,0.941587567
6627184,0.97000581
2211594,0.940264821
8613792,0.277271092
2367298,0.917368174
7871885,0.994325519
7025898,0.837963104
722537,0.896171093
9435279,0.991401672
10135468,0.5
2882641,0.5
7805332,0.997805834
7584142,0.877520263
1307898,0.960730672
9435483,0.993047714
3446274,0.972464323
3041619,0.954771042
10139271,0.839004517
47196,0.5
8296857,0.5
8845144,0.990023255
5969069,0.5
9368677,0.905050814
6837338,0.976590276
6865696,0.829381704
6591894,0.742185354
3773784,0.992226243
10318171,0.84263587
3666970,0.742185354
3994634,0.742185354
8090541,0.971782804
7222136,0.987739205
299817,0.838863134
5927083,0.994256914
6066185,0.981146097
5685908,0.948651433
9023202,0.784360886
707424,0.970571637
7151093,0.824100733
8924032,0.9561373
1002835,0.804012537
8670484,0.742185354
9727246,0.99589622
2526405,0.812280297
4710869,0.742185354
3504521,0.957984686
6637899,0.977619231
3811872,0.742185354
3720731,0.5
3926008,0.965803325
9863565,0.784139633
7824426,0.990642428
2778101,0.867173314
10019082,0.5
6586979,0.958073795
9618016,0.993784785
442487,0.991153657
8457402,0.836038828
2297917,0.98440814
1920477,0.845457315
7860837,0.941810489
5304739,0.5
8051134,0.992889166
1557314,0.986434579
451012,0.5
6797786,0.971080005
2474569,0.959449053
689309,0.995526612
5059981,0.5
3986793,0.9880687
1594313,0.915432692
4936647,0.5
1594219,0.968812823
8799588,0.761499524
7662775,0.985942483
490076,0.99033618
9217030,0.5
7756839,0.981410325
116221,0.985433042
6921373,0.5
7743727,0.938414454
649243,0.949913681
2989758,0.91669023
4518474,0.977202296
1796302,0.993434012
53803,0.982508421
6867053,0.935392261
9693230,0.308501452
6750264,0.990071177
6392029,0.922639847
2731253,0.940336347
5625964,0.975500107
38545,0.947914839
8699046,0.5
9174327,0.827088714
6169489,0.95309639
9511777,0.96310854
3489837,0.983536243
5905958,0.990882397
3768742,0.978419304
1593939,0.846402168
6087451,0.971374452
6179956,0.985403538
10060674,0.5
9822848,0.915941
2391699,0.899673581
1118153,0.5
1100686,0.96177268
9925458,0.941629529
1146966,0.960435033
2525172,0.98462534
8463726,0.983866096
51826,0.962852657
7805491,0.97900486
7701014,0.5
1279660,0.983680725
5252877,0.978561282
935845,0.945961952
3844087,0.867416084
6923948,0.926876068
7178239,0.94860816
2075094,0.980992794
5892185,0.973546088
7596455,0.936100602
9513636,0.945659518
5992032,0.5
3534444,0.5
8080939,0.996061683
5525073,0.986342907
5402304,0.988351107
6288141,0.986805201
1781723,0.960872054
2061463,0.934451163
4871348,0.997467995
7616031,0.933213055
7761509,0.951704443
6516775,0.981118917
5848330,0.929430485
9189391,0.974300146
9533803,0.914848328
5902452,0.928410947
219532,0.5
7217102,0.993004084
2727808,0.910618901
7151417,0.78129679
7069143,0.836128116
8683011,0.5
4357979,0.5
8118110,0.953743339
5766989,0.95698154
8306501,0.984799564
4349344,0.835693359
8633733,0.5
7396707,0.5
394408,0.96335566
8412143,0.5
5728739,0.961513758
3931571,0.952058315
3899160,0.778028667
8428825,0.946576238
3554558,0.5
3931346,0.5
4250749,0.986054003
6290509,0.995731652
2693700,0.981716633
7857241,0.877141178
8009814,0.829550385
3963320,0.798112869
6289789,0.994666219
1513847,0.982017279
6183721,0.978144646
5061411,0.969597757
3594959,0.935167491
637710,0.992553532
8968494,0.755264044
1702092,0.843549967
5781547,0.5
7821351,0.980011106
6937071,0.900182426
3258386,0.996579528
6592421,0.989968538
3143175,0.968943119
4322622,0.987970114
9262389,0.98725307
6043482,0.785830259
8632651,0.97440958
6107901,0.989657104
4993710,0.935659051
7853498,0.986087441
430609,0.981660426
7646637,0.9755615
1069562,0.987949014
119103,0.965690076
8687967,0.99545902
282934,0.918845177
5787922,0.925031304
8081658,0.971181273
3898413,0.965267181
7009282,0.942860484
9196007,0.984106541
4100009,0.979606986
4738971,0.923897505
692671,0.985767007
5893969,0.876750946
215954,0.968639612
2494157,0.970049322
7745196,0.975477815
4645405,0.218088984
2755730,0.5
7949448,0.5
9288840,0.5
3312406,0.882649183
6621924,0.993313432
5673552,0.942232728
609701,0.976487517
10118341,0.902133942
2614387,0.5
7735100,0.923526704
5482204,0.965722799
4524575,0.868591309
8562314,0.5
9698202,0.972355962
7178490,0.993150413
8054902,0.5
5458027,0.847988605
4940491,0.932773173
1844791,0.745377362
6120046,0.930026174
262764,0.959006906
8578490,0.995389104
3383329,0.5
8101950,0.996036887
8902327,0.5
10267360,0.974355876
9604740,0.994170308
10208623,0.5
